Rivet 3.1.1 running on machine aligentest.cern.ch (x86_64) at 2022-04-15 14:17:07
Reading events from '/tmp/p8R3.fifo'
Event 71700 (0:13:47 elapsed)
Event 71800 (0:13:48 elapsed)
Event 71900 (0:13:49 elapsed)
Event 72000 (0:13:50 elapsed)
Event 72100 (0:13:51 elapsed)
Event 72200 (0:13:52 elapsed)
Event 72300 (0:13:53 elapsed)
Event 72400 (0:13:55 elapsed)
Event 72500 (0:13:56 elapsed)
Event 72600 (0:13:57 elapsed)
Event 72700 (0:13:58 elapsed)
Event 72800 (0:13:59 elapsed)
Event 72900 (0:14:00 elapsed)
Event 73000 (0:14:01 elapsed)
Event 73100 (0:14:02 elapsed)
Event 73200 (0:14:03 elapsed)
Event 73300 (0:14:04 elapsed)
Event 73400 (0:14:05 elapsed)
Event 73500 (0:14:07 elapsed)
Event 73600 (0:14:08 elapsed)
Event 73700 (0:14:09 elapsed)
Event 73800 (0:14:10 elapsed)
Event 73900 (0:14:11 elapsed)
Event 74000 (0:14:12 elapsed)
Event 74100 (0:14:13 elapsed)
Event 74200 (0:14:14 elapsed)
Event 74300 (0:14:15 elapsed)
Event 74400 (0:14:17 elapsed)
Event 74500 (0:14:18 elapsed)
Event 74600 (0:14:19 elapsed)
Event 74700 (0:14:20 elapsed)
Event 74800 (0:14:21 elapsed)
Event 74900 (0:14:23 elapsed)
Event 75000 (0:14:24 elapsed)
Event 75100 (0:14:25 elapsed)
Event 75200 (0:14:26 elapsed)
Event 75300 (0:14:27 elapsed)
Event 75400 (0:14:28 elapsed)
Event 75500 (0:14:29 elapsed)
Event 75600 (0:14:30 elapsed)
Event 75700 (0:14:31 elapsed)
Event 75800 (0:14:32 elapsed)
Event 75900 (0:14:33 elapsed)
Event 76000 (0:14:34 elapsed)
Event 76100 (0:14:35 elapsed)
Event 76200 (0:14:36 elapsed)
Event 76300 (0:14:37 elapsed)
Event 76400 (0:14:38 elapsed)
Event 76500 (0:14:40 elapsed)
Event 76600 (0:14:41 elapsed)
Event 76700 (0:14:42 elapsed)
Event 76800 (0:14:43 elapsed)
Event 76900 (0:14:44 elapsed)
Event 77000 (0:14:45 elapsed)
Event 77100 (0:14:47 elapsed)
Event 77200 (0:14:48 elapsed)
Event 77300 (0:14:49 elapsed)
Event 77400 (0:14:50 elapsed)
Event 77500 (0:14:51 elapsed)
Event 77600 (0:14:52 elapsed)
Event 77700 (0:14:53 elapsed)
Event 77800 (0:14:54 elapsed)
Event 77900 (0:14:55 elapsed)
Event 78000 (0:14:56 elapsed)
Event 78100 (0:14:57 elapsed)
Event 78200 (0:14:58 elapsed)
Event 78300 (0:15:00 elapsed)
Event 78400 (0:15:01 elapsed)
Event 78500 (0:15:02 elapsed)
Event 78600 (0:15:03 elapsed)
Event 78700 (0:15:04 elapsed)
Event 78800 (0:15:05 elapsed)
Event 78900 (0:15:06 elapsed)
Event 79000 (0:15:07 elapsed)
Event 79100 (0:15:08 elapsed)
Event 79200 (0:15:09 elapsed)
Event 79300 (0:15:10 elapsed)
Event 79400 (0:15:11 elapsed)
Event 79500 (0:15:12 elapsed)
Event 79600 (0:15:13 elapsed)
Event 79700 (0:15:14 elapsed)
Event 79800 (0:15:16 elapsed)
Event 79900 (0:15:17 elapsed)
Event 80000 (0:15:18 elapsed)
Event 80100 (0:15:19 elapsed)
Event 80200 (0:15:20 elapsed)
Event 80300 (0:15:21 elapsed)
Event 80400 (0:15:22 elapsed)
Event 80500 (0:15:23 elapsed)
Event 80600 (0:15:24 elapsed)
Event 80700 (0:15:25 elapsed)
Event 80800 (0:15:26 elapsed)
Event 80900 (0:15:27 elapsed)
Event 81000 (0:15:28 elapsed)
Event 81100 (0:15:29 elapsed)
Event 81200 (0:15:30 elapsed)
Event 81300 (0:15:31 elapsed)
Event 81400 (0:15:32 elapsed)
Event 81500 (0:15:34 elapsed)
Event 81600 (0:15:34 elapsed)
Event 81700 (0:15:36 elapsed)
Event 81800 (0:15:37 elapsed)
Event 81900 (0:15:38 elapsed)
Event 82000 (0:15:39 elapsed)
Event 82100 (0:15:40 elapsed)
Event 82200 (0:15:41 elapsed)
Event 82300 (0:15:42 elapsed)
Event 82400 (0:15:43 elapsed)
Event 82500 (0:15:44 elapsed)
Event 82600 (0:15:45 elapsed)
Event 82700 (0:15:46 elapsed)
Event 82800 (0:15:47 elapsed)
Event 82900 (0:15:48 elapsed)
Event 83000 (0:15:49 elapsed)
Event 83100 (0:15:51 elapsed)
Event 83200 (0:15:52 elapsed)
Event 83300 (0:15:53 elapsed)
Event 83400 (0:15:54 elapsed)
Event 83500 (0:15:55 elapsed)
Event 83600 (0:15:57 elapsed)
Event 83700 (0:15:58 elapsed)
Event 83800 (0:15:59 elapsed)
Event 83900 (0:16:00 elapsed)
Event 84000 (0:16:01 elapsed)
Event 84100 (0:16:02 elapsed)
Event 84200 (0:16:03 elapsed)
Event 84300 (0:16:04 elapsed)
Event 84400 (0:16:05 elapsed)
Event 84500 (0:16:06 elapsed)
Event 84600 (0:16:07 elapsed)
Event 84700 (0:16:08 elapsed)
Event 84800 (0:16:09 elapsed)
Event 84900 (0:16:10 elapsed)
Event 85000 (0:16:11 elapsed)
Event 85100 (0:16:13 elapsed)
Event 85200 (0:16:14 elapsed)
Event 85300 (0:16:15 elapsed)
Event 85400 (0:16:16 elapsed)
Event 85500 (0:16:17 elapsed)
Event 85600 (0:16:18 elapsed)
Event 85700 (0:16:19 elapsed)
Event 85800 (0:16:20 elapsed)
Event 85900 (0:16:21 elapsed)
Event 86000 (0:16:22 elapsed)
Event 86100 (0:16:23 elapsed)
Event 86200 (0:16:24 elapsed)
Event 86300 (0:16:25 elapsed)
Event 86400 (0:16:27 elapsed)
Event 86500 (0:16:27 elapsed)
Event 86600 (0:16:29 elapsed)
Event 86700 (0:16:30 elapsed)
Event 86800 (0:16:31 elapsed)
Event 86900 (0:16:32 elapsed)
Event 87000 (0:16:33 elapsed)
Event 87100 (0:16:34 elapsed)
Event 87200 (0:16:35 elapsed)
Event 87300 (0:16:36 elapsed)
Event 87400 (0:16:37 elapsed)
Event 87500 (0:16:38 elapsed)
Event 87600 (0:16:40 elapsed)
Event 87700 (0:16:41 elapsed)
Event 87800 (0:16:42 elapsed)
Event 87900 (0:16:43 elapsed)
Event 88000 (0:16:45 elapsed)
Event 88100 (0:16:46 elapsed)
Event 88200 (0:16:47 elapsed)
Event 88300 (0:16:48 elapsed)
Event 88400 (0:16:50 elapsed)
Event 88500 (0:16:51 elapsed)
Event 88600 (0:16:52 elapsed)
Event 88700 (0:16:53 elapsed)
Event 88800 (0:16:54 elapsed)
Event 88900 (0:16:55 elapsed)
Event 89000 (0:16:56 elapsed)
Event 89100 (0:16:58 elapsed)
Event 89200 (0:16:59 elapsed)
Event 89300 (0:17:00 elapsed)
Event 89400 (0:17:01 elapsed)
Event 89500 (0:17:02 elapsed)
Event 89600 (0:17:03 elapsed)
Event 89700 (0:17:04 elapsed)
Event 89800 (0:17:05 elapsed)
Event 89900 (0:17:07 elapsed)
Event 90000 (0:17:08 elapsed)
Event 90100 (0:17:09 elapsed)
Event 90200 (0:17:10 elapsed)
Event 90300 (0:17:12 elapsed)
Event 90400 (0:17:12 elapsed)
Event 90500 (0:17:14 elapsed)
Event 90600 (0:17:15 elapsed)
Event 90700 (0:17:16 elapsed)
Event 90800 (0:17:17 elapsed)
Event 90900 (0:17:17 elapsed)
Event 91000 (0:17:18 elapsed)
Event 91100 (0:17:19 elapsed)
Event 91200 (0:17:20 elapsed)
Event 91300 (0:17:21 elapsed)
Event 91400 (0:17:22 elapsed)
Event 91500 (0:17:23 elapsed)
Event 91600 (0:17:24 elapsed)
Event 91700 (0:17:25 elapsed)
Event 91800 (0:17:27 elapsed)
Event 91900 (0:17:28 elapsed)
Event 92000 (0:17:29 elapsed)
Event 92100 (0:17:30 elapsed)
Event 92200 (0:17:32 elapsed)
Event 92300 (0:17:32 elapsed)
Event 92400 (0:17:33 elapsed)
Event 92500 (0:17:34 elapsed)
Event 92600 (0:17:35 elapsed)
Event 92700 (0:17:36 elapsed)
Event 92800 (0:17:37 elapsed)
Event 92900 (0:17:38 elapsed)
Event 93000 (0:17:39 elapsed)
Event 93100 (0:17:40 elapsed)
Event 93200 (0:17:41 elapsed)
Event 93300 (0:17:42 elapsed)
Event 93400 (0:17:43 elapsed)
Event 93500 (0:17:44 elapsed)
Event 93600 (0:17:45 elapsed)
Event 93700 (0:17:46 elapsed)
Event 93800 (0:17:48 elapsed)
Event 93900 (0:17:49 elapsed)
Event 94000 (0:17:50 elapsed)
Event 94100 (0:17:51 elapsed)
Event 94200 (0:17:52 elapsed)
Event 94300 (0:17:53 elapsed)
Event 94400 (0:17:54 elapsed)
Event 94500 (0:17:55 elapsed)
Event 94600 (0:17:57 elapsed)
Event 94700 (0:17:58 elapsed)
Event 94800 (0:17:59 elapsed)
Event 94900 (0:18:00 elapsed)
Event 95000 (0:18:01 elapsed)
Event 95100 (0:18:02 elapsed)
Event 95200 (0:18:03 elapsed)
Event 95300 (0:18:04 elapsed)
Event 95400 (0:18:05 elapsed)
Event 95500 (0:18:07 elapsed)
Event 95600 (0:18:08 elapsed)
Event 95700 (0:18:09 elapsed)
Event 95800 (0:18:10 elapsed)
Event 95900 (0:18:11 elapsed)
Event 96000 (0:18:12 elapsed)
Event 96100 (0:18:13 elapsed)
Event 96200 (0:18:14 elapsed)
Event 96300 (0:18:16 elapsed)
Event 96400 (0:18:17 elapsed)
Event 96500 (0:18:18 elapsed)
Event 96600 (0:18:19 elapsed)
Event 96700 (0:18:20 elapsed)
Event 96800 (0:18:21 elapsed)
Event 96900 (0:18:22 elapsed)
Event 97000 (0:18:23 elapsed)
Event 97100 (0:18:24 elapsed)
Event 97200 (0:18:25 elapsed)
Event 97300 (0:18:27 elapsed)
Event 97400 (0:18:28 elapsed)
Event 97500 (0:18:29 elapsed)
Event 97600 (0:18:30 elapsed)
Event 97700 (0:18:31 elapsed)
Event 97800 (0:18:32 elapsed)
Event 97900 (0:18:34 elapsed)
Event 98000 (0:18:35 elapsed)
Event 98100 (0:18:36 elapsed)
Event 98200 (0:18:37 elapsed)
Event 98300 (0:18:38 elapsed)
Event 98400 (0:18:39 elapsed)
Event 98500 (0:18:40 elapsed)
Event 98600 (0:18:41 elapsed)
Event 98700 (0:18:42 elapsed)
Event 98800 (0:18:43 elapsed)
Event 98900 (0:18:45 elapsed)
Event 99000 (0:18:46 elapsed)
Event 99100 (0:18:47 elapsed)
Event 99200 (0:18:47 elapsed)
Event 99300 (0:18:48 elapsed)
Event 99400 (0:18:49 elapsed)
Event 99500 (0:18:51 elapsed)
Event 99600 (0:18:52 elapsed)
Event 99700 (0:18:53 elapsed)
Event 99800 (0:18:54 elapsed)
Event 99900 (0:18:55 elapsed)
Event 100000 (0:18:56 elapsed)
Event 100100 (0:18:57 elapsed)
Event 100200 (0:18:58 elapsed)
Event 100300 (0:19:00 elapsed)
Event 100400 (0:19:01 elapsed)
Event 100500 (0:19:02 elapsed)
Event 100600 (0:19:03 elapsed)
Event 100700 (0:19:04 elapsed)
Event 100800 (0:19:06 elapsed)
Event 100900 (0:19:07 elapsed)
Event 101000 (0:19:08 elapsed)
Event 101100 (0:19:09 elapsed)
Event 101200 (0:19:10 elapsed)
Event 101300 (0:19:11 elapsed)
Event 101400 (0:19:12 elapsed)
Event 101500 (0:19:13 elapsed)
Event 101600 (0:19:15 elapsed)
Event 101700 (0:19:16 elapsed)
Event 101800 (0:19:17 elapsed)
Event 101900 (0:19:18 elapsed)
Event 102000 (0:19:19 elapsed)
Event 102100 (0:19:20 elapsed)
Event 102200 (0:19:21 elapsed)
Event 102300 (0:19:22 elapsed)
Event 102400 (0:19:23 elapsed)
Event 102500 (0:19:25 elapsed)
Event 102600 (0:19:26 elapsed)
Event 102700 (0:19:27 elapsed)
Event 102800 (0:19:28 elapsed)
Event 102900 (0:19:30 elapsed)
Event 103000 (0:19:31 elapsed)
Event 103100 (0:19:32 elapsed)
Event 103200 (0:19:33 elapsed)
Event 103300 (0:19:34 elapsed)
Event 103400 (0:19:35 elapsed)
Event 103500 (0:19:36 elapsed)
Event 103600 (0:19:38 elapsed)
Event 103700 (0:19:39 elapsed)
Event 103800 (0:19:39 elapsed)
Event 103900 (0:19:41 elapsed)
Event 104000 (0:19:42 elapsed)
Event 104100 (0:19:43 elapsed)
Event 104200 (0:19:44 elapsed)
Event 104300 (0:19:45 elapsed)
Event 104400 (0:19:46 elapsed)
Event 104500 (0:19:47 elapsed)
Event 104600 (0:19:49 elapsed)
Event 104700 (0:19:50 elapsed)
Event 104800 (0:19:51 elapsed)
Event 104900 (0:19:52 elapsed)
Event 105000 (0:19:54 elapsed)
Event 105100 (0:19:55 elapsed)
Event 105200 (0:19:55 elapsed)
Event 105300 (0:19:57 elapsed)
Event 105400 (0:19:58 elapsed)
Event 105500 (0:19:59 elapsed)
Event 105600 (0:20:00 elapsed)
Event 105700 (0:20:01 elapsed)
Event 105800 (0:20:02 elapsed)
Event 105900 (0:20:03 elapsed)
Event 106000 (0:20:05 elapsed)
Event 106100 (0:20:06 elapsed)
Event 106200 (0:20:07 elapsed)
Event 106300 (0:20:08 elapsed)
Event 106400 (0:20:09 elapsed)
Event 106500 (0:20:10 elapsed)
Event 106600 (0:20:11 elapsed)
Event 106700 (0:20:12 elapsed)
Event 106800 (0:20:13 elapsed)
Event 106900 (0:20:14 elapsed)
Event 107000 (0:20:15 elapsed)
Event 107100 (0:20:16 elapsed)
Event 107200 (0:20:17 elapsed)
Event 107300 (0:20:18 elapsed)
Event 107400 (0:20:20 elapsed)
Event 107500 (0:20:21 elapsed)
Event 107600 (0:20:22 elapsed)
Event 107700 (0:20:23 elapsed)
Event 107800 (0:20:25 elapsed)
Event 107900 (0:20:26 elapsed)
Event 108000 (0:20:27 elapsed)
Event 108100 (0:20:28 elapsed)
Event 108200 (0:20:29 elapsed)
Event 108300 (0:20:30 elapsed)
Event 108400 (0:20:31 elapsed)
Event 108500 (0:20:32 elapsed)
Event 108600 (0:20:33 elapsed)
Event 108700 (0:20:34 elapsed)
Event 108800 (0:20:35 elapsed)
Event 108900 (0:20:36 elapsed)
Event 109000 (0:20:37 elapsed)
Event 109100 (0:20:39 elapsed)
Event 109200 (0:20:40 elapsed)
Event 109300 (0:20:41 elapsed)
Event 109400 (0:20:42 elapsed)
Event 109500 (0:20:43 elapsed)
Event 109600 (0:20:44 elapsed)
Event 109700 (0:20:45 elapsed)
Event 109800 (0:20:47 elapsed)
Event 109900 (0:20:47 elapsed)
Event 110000 (0:20:48 elapsed)
Event 110100 (0:20:49 elapsed)
Event 110200 (0:20:50 elapsed)
Event 110300 (0:20:52 elapsed)
Event 110400 (0:20:53 elapsed)
Event 110500 (0:20:54 elapsed)
Event 110600 (0:20:55 elapsed)
Event 110700 (0:20:56 elapsed)
Event 110800 (0:20:57 elapsed)
Event 110900 (0:20:58 elapsed)
Event 111000 (0:20:59 elapsed)
Event 111100 (0:21:01 elapsed)
Event 111200 (0:21:02 elapsed)
Event 111300 (0:21:03 elapsed)
Event 111400 (0:21:04 elapsed)
Event 111500 (0:21:06 elapsed)
Event 111600 (0:21:07 elapsed)
Event 111700 (0:21:08 elapsed)
Event 111800 (0:21:09 elapsed)
Event 111900 (0:21:10 elapsed)
Event 112000 (0:21:11 elapsed)
Event 112100 (0:21:12 elapsed)
Event 112200 (0:21:13 elapsed)
Event 112300 (0:21:15 elapsed)
Event 112400 (0:21:16 elapsed)
Event 112500 (0:21:17 elapsed)
Event 112600 (0:21:18 elapsed)
Event 112700 (0:21:19 elapsed)
Event 112800 (0:21:20 elapsed)
Event 112900 (0:21:21 elapsed)
Event 113000 (0:21:22 elapsed)
Event 113100 (0:21:23 elapsed)
Event 113200 (0:21:24 elapsed)
Event 113300 (0:21:25 elapsed)
Event 113400 (0:21:26 elapsed)
Event 113500 (0:21:28 elapsed)
Event 113600 (0:21:28 elapsed)
Event 113700 (0:21:30 elapsed)
Event 113800 (0:21:31 elapsed)
Event 113900 (0:21:32 elapsed)
Event 114000 (0:21:33 elapsed)
Event 114100 (0:21:34 elapsed)
Event 114200 (0:21:35 elapsed)
Event 114300 (0:21:36 elapsed)
Event 114400 (0:21:37 elapsed)
Event 114500 (0:21:38 elapsed)
Event 114600 (0:21:39 elapsed)
Event 114700 (0:21:40 elapsed)
Event 114800 (0:21:41 elapsed)
Event 114900 (0:21:42 elapsed)
Event 115000 (0:21:43 elapsed)
Event 115100 (0:21:44 elapsed)
Event 115200 (0:21:45 elapsed)
Event 115300 (0:21:46 elapsed)
Event 115400 (0:21:47 elapsed)
Event 115500 (0:21:48 elapsed)
Event 115600 (0:21:49 elapsed)
Event 115700 (0:21:51 elapsed)
Event 115800 (0:21:52 elapsed)
Event 115900 (0:21:52 elapsed)
Event 116000 (0:21:54 elapsed)
Event 116100 (0:21:54 elapsed)
Event 116200 (0:21:55 elapsed)
Event 116300 (0:21:57 elapsed)
Event 116400 (0:21:58 elapsed)
Event 116500 (0:21:59 elapsed)
Event 116600 (0:22:00 elapsed)
Event 116700 (0:22:01 elapsed)
Event 116800 (0:22:03 elapsed)
Event 116900 (0:22:04 elapsed)
Event 117000 (0:22:05 elapsed)
Event 117100 (0:22:06 elapsed)
Event 117200 (0:22:07 elapsed)
Event 117300 (0:22:08 elapsed)
Event 117400 (0:22:09 elapsed)
Event 117500 (0:22:10 elapsed)
Event 117600 (0:22:11 elapsed)
Event 117700 (0:22:12 elapsed)
Event 117800 (0:22:13 elapsed)
Event 117900 (0:22:14 elapsed)
Event 118000 (0:22:16 elapsed)
Event 118100 (0:22:17 elapsed)
Event 118200 (0:22:18 elapsed)
Event 118300 (0:22:19 elapsed)
Event 118400 (0:22:20 elapsed)
Event 118500 (0:22:21 elapsed)
Event 118600 (0:22:23 elapsed)
Event 118700 (0:22:24 elapsed)
Event 118800 (0:22:25 elapsed)
Event 118900 (0:22:26 elapsed)
Event 119000 (0:22:27 elapsed)
Event 119100 (0:22:28 elapsed)
Event 119200 (0:22:29 elapsed)
Event 119300 (0:22:30 elapsed)
Event 119400 (0:22:31 elapsed)
Event 119500 (0:22:32 elapsed)
Event 119600 (0:22:33 elapsed)
Event 119700 (0:22:35 elapsed)
Event 119800 (0:22:36 elapsed)
Event 119900 (0:22:37 elapsed)
Event 120000 (0:22:38 elapsed)
Event 120100 (0:22:39 elapsed)
Event 120200 (0:22:41 elapsed)
Event 120300 (0:22:42 elapsed)
Event 120400 (0:22:43 elapsed)
Event 120500 (0:22:44 elapsed)
Event 120600 (0:22:45 elapsed)
Event 120700 (0:22:47 elapsed)
Event 120800 (0:22:48 elapsed)
Event 120900 (0:22:49 elapsed)
Event 121000 (0:22:50 elapsed)
Event 121100 (0:22:51 elapsed)
Event 121200 (0:22:52 elapsed)
Event 121300 (0:22:53 elapsed)
Event 121400 (0:22:54 elapsed)
Event 121500 (0:22:55 elapsed)
Event 121600 (0:22:56 elapsed)
Event 121700 (0:22:57 elapsed)
Event 121800 (0:22:58 elapsed)
Event 121900 (0:22:59 elapsed)
Event 122000 (0:23:01 elapsed)
Event 122100 (0:23:01 elapsed)
Event 122200 (0:23:03 elapsed)
Event 122300 (0:23:04 elapsed)
Event 122400 (0:23:05 elapsed)
Event 122500 (0:23:06 elapsed)
Event 122600 (0:23:08 elapsed)
Event 122700 (0:23:09 elapsed)
Event 122800 (0:23:10 elapsed)
Event 122900 (0:23:11 elapsed)
Event 123000 (0:23:12 elapsed)
Event 123100 (0:23:13 elapsed)
Event 123200 (0:23:14 elapsed)
Event 123300 (0:23:15 elapsed)
Event 123400 (0:23:16 elapsed)
Event 123500 (0:23:17 elapsed)
Event 123600 (0:23:19 elapsed)
Event 123700 (0:23:19 elapsed)
Event 123800 (0:23:21 elapsed)
Event 123900 (0:23:22 elapsed)
Event 124000 (0:23:23 elapsed)
Event 124100 (0:23:24 elapsed)
Event 124200 (0:23:25 elapsed)
Event 124300 (0:23:26 elapsed)
Event 124400 (0:23:28 elapsed)
Event 124500 (0:23:29 elapsed)
Event 124600 (0:23:30 elapsed)
Event 124700 (0:23:31 elapsed)
Event 124800 (0:23:32 elapsed)
Event 124900 (0:23:33 elapsed)
Event 125000 (0:23:35 elapsed)
Event 125100 (0:23:36 elapsed)
Event 125200 (0:23:37 elapsed)
Event 125300 (0:23:38 elapsed)
Event 125400 (0:23:39 elapsed)
Event 125500 (0:23:41 elapsed)
Event 125600 (0:23:42 elapsed)
Event 125700 (0:23:43 elapsed)
Event 125800 (0:23:44 elapsed)
Event 125900 (0:23:45 elapsed)
Event 126000 (0:23:46 elapsed)
Event 126100 (0:23:47 elapsed)
Event 126200 (0:23:48 elapsed)
Event 126300 (0:23:49 elapsed)
Event 126400 (0:23:50 elapsed)
Event 126500 (0:23:51 elapsed)
Event 126600 (0:23:52 elapsed)
Event 126700 (0:23:53 elapsed)
Event 126800 (0:23:54 elapsed)
Event 126900 (0:23:55 elapsed)
Event 127000 (0:23:56 elapsed)
Event 127100 (0:23:57 elapsed)
Event 127200 (0:23:58 elapsed)
Event 127300 (0:23:59 elapsed)
Event 127400 (0:24:00 elapsed)
Event 127500 (0:24:02 elapsed)
Event 127600 (0:24:03 elapsed)
Event 127700 (0:24:03 elapsed)
Event 127800 (0:24:05 elapsed)
Event 127900 (0:24:06 elapsed)
Event 128000 (0:24:07 elapsed)
Event 128100 (0:24:08 elapsed)
Event 128200 (0:24:09 elapsed)
Event 128300 (0:24:10 elapsed)
Event 128400 (0:24:11 elapsed)
Event 128500 (0:24:12 elapsed)
Event 128600 (0:24:13 elapsed)
Event 128700 (0:24:15 elapsed)
Event 128800 (0:24:16 elapsed)
Event 128900 (0:24:17 elapsed)
Event 129000 (0:24:18 elapsed)
Event 129100 (0:24:19 elapsed)
Event 129200 (0:24:20 elapsed)
Event 129300 (0:24:21 elapsed)
Event 129400 (0:24:22 elapsed)
Event 129500 (0:24:23 elapsed)
Event 129600 (0:24:24 elapsed)
Event 129700 (0:24:25 elapsed)
Event 129800 (0:24:26 elapsed)
Event 129900 (0:24:27 elapsed)
Event 130000 (0:24:28 elapsed)
Event 130100 (0:24:29 elapsed)
Event 130200 (0:24:30 elapsed)
Event 130300 (0:24:31 elapsed)
Event 130400 (0:24:32 elapsed)
Event 130500 (0:24:33 elapsed)
Event 130600 (0:24:35 elapsed)
Event 130700 (0:24:35 elapsed)
Event 130800 (0:24:37 elapsed)
Event 130900 (0:24:38 elapsed)
Event 131000 (0:24:39 elapsed)
Event 131100 (0:24:40 elapsed)
Event 131200 (0:24:41 elapsed)
Event 131300 (0:24:42 elapsed)
Event 131400 (0:24:43 elapsed)
Event 131500 (0:24:45 elapsed)
Event 131600 (0:24:46 elapsed)
Event 131700 (0:24:47 elapsed)
Event 131800 (0:24:48 elapsed)
Event 131900 (0:24:49 elapsed)
Event 132000 (0:24:50 elapsed)
Event 132100 (0:24:51 elapsed)
Event 132200 (0:24:52 elapsed)
Event 132300 (0:24:53 elapsed)
Event 132400 (0:24:55 elapsed)
Event 132500 (0:24:55 elapsed)
Event 132600 (0:24:56 elapsed)
Event 132700 (0:24:58 elapsed)
Event 132800 (0:24:59 elapsed)
Event 132900 (0:25:00 elapsed)
Event 133000 (0:25:01 elapsed)
Event 133100 (0:25:02 elapsed)
Event 133200 (0:25:03 elapsed)
Event 133300 (0:25:04 elapsed)
Event 133400 (0:25:05 elapsed)
Event 133500 (0:25:06 elapsed)
Event 133600 (0:25:07 elapsed)
Event 133700 (0:25:08 elapsed)
Event 133800 (0:25:10 elapsed)
Event 133900 (0:25:11 elapsed)
Event 134000 (0:25:12 elapsed)
Event 134100 (0:25:13 elapsed)
Event 134200 (0:25:13 elapsed)
Event 134300 (0:25:15 elapsed)
Event 134400 (0:25:16 elapsed)
Event 134500 (0:25:17 elapsed)
Event 134600 (0:25:18 elapsed)
Event 134700 (0:25:19 elapsed)
Event 134800 (0:25:20 elapsed)
Event 134900 (0:25:21 elapsed)
Event 135000 (0:25:22 elapsed)
Event 135100 (0:25:23 elapsed)
Event 135200 (0:25:24 elapsed)
Event 135300 (0:25:26 elapsed)
Event 135400 (0:25:26 elapsed)
Event 135500 (0:25:28 elapsed)
Event 135600 (0:25:29 elapsed)
Event 135700 (0:25:30 elapsed)
Event 135800 (0:25:31 elapsed)
Event 135900 (0:25:32 elapsed)
Event 136000 (0:25:33 elapsed)
Event 136100 (0:25:34 elapsed)
Event 136200 (0:25:35 elapsed)
Event 136300 (0:25:36 elapsed)
Event 136400 (0:25:38 elapsed)
Event 136500 (0:25:39 elapsed)
Event 136600 (0:25:40 elapsed)
Event 136700 (0:25:41 elapsed)
Event 136800 (0:25:42 elapsed)
Event 136900 (0:25:43 elapsed)
Event 137000 (0:25:44 elapsed)
Event 137100 (0:25:45 elapsed)
Event 137200 (0:25:46 elapsed)
Event 137300 (0:25:47 elapsed)
Event 137400 (0:25:48 elapsed)
Event 137500 (0:25:49 elapsed)
Event 137600 (0:25:50 elapsed)
Event 137700 (0:25:51 elapsed)
Event 137800 (0:25:52 elapsed)
Event 137900 (0:25:53 elapsed)
Event 138000 (0:25:54 elapsed)
Event 138100 (0:25:55 elapsed)
Event 138200 (0:25:56 elapsed)
Event 138300 (0:25:58 elapsed)
Event 138400 (0:25:59 elapsed)
Event 138500 (0:26:00 elapsed)
Event 138600 (0:26:01 elapsed)
Event 138700 (0:26:02 elapsed)
Event 138800 (0:26:03 elapsed)
Event 138900 (0:26:04 elapsed)
Event 139000 (0:26:05 elapsed)
Event 139100 (0:26:06 elapsed)
Event 139200 (0:26:08 elapsed)
Event 139300 (0:26:09 elapsed)
Event 139400 (0:26:09 elapsed)
Event 139500 (0:26:10 elapsed)
Event 139600 (0:26:11 elapsed)
Event 139700 (0:26:12 elapsed)
Event 139800 (0:26:14 elapsed)
Event 139900 (0:26:15 elapsed)
Event 140000 (0:26:16 elapsed)
Event 140100 (0:26:17 elapsed)
Event 140200 (0:26:19 elapsed)
Event 140300 (0:26:20 elapsed)
Event 140400 (0:26:21 elapsed)
Event 140500 (0:26:22 elapsed)
Event 140600 (0:26:23 elapsed)
Event 140700 (0:26:24 elapsed)
Event 140800 (0:26:25 elapsed)
Event 140900 (0:26:26 elapsed)
Event 141000 (0:26:27 elapsed)
Event 141100 (0:26:28 elapsed)
Event 141200 (0:26:29 elapsed)
Event 141300 (0:26:30 elapsed)
Event 141400 (0:26:31 elapsed)
Event 141500 (0:26:32 elapsed)
Event 141600 (0:26:33 elapsed)
Event 141700 (0:26:34 elapsed)
Event 141800 (0:26:35 elapsed)
Event 141900 (0:26:36 elapsed)
Event 142000 (0:26:37 elapsed)
Event 142100 (0:26:38 elapsed)
Event 142200 (0:26:39 elapsed)
Event 142300 (0:26:41 elapsed)
Event 142400 (0:26:42 elapsed)
Event 142500 (0:26:43 elapsed)
Event 142600 (0:26:44 elapsed)
Event 142700 (0:26:45 elapsed)
Event 142800 (0:26:47 elapsed)
Event 142900 (0:26:48 elapsed)
Event 143000 (0:26:49 elapsed)
Event 143100 (0:26:50 elapsed)
Event 143200 (0:26:51 elapsed)
Event 143300 (0:26:53 elapsed)
Event 143400 (0:26:54 elapsed)
Event 143500 (0:26:55 elapsed)
Event 143600 (0:26:56 elapsed)
Event 143700 (0:26:57 elapsed)
Event 143800 (0:26:58 elapsed)
Event 143900 (0:26:59 elapsed)
Event 144000 (0:27:00 elapsed)
Event 144100 (0:27:01 elapsed)
Event 144200 (0:27:02 elapsed)
Event 144300 (0:27:03 elapsed)
Event 144400 (0:27:04 elapsed)
Event 144500 (0:27:05 elapsed)
Event 144600 (0:27:07 elapsed)
Event 144700 (0:27:08 elapsed)
Event 144800 (0:27:09 elapsed)
Event 144900 (0:27:09 elapsed)
